time,biomass,nutrient,temperature,light,nutrient_rate,light_level,heater_power,DO
269.0,396.8788122179267,25.4454236506344,27.256956,200.0,0.6301162,200.0,84.37155,1.0996610694715923
270.0,397.9781915051635,25.52584921802597,27.267038,200.0,0.6301152,200.0,84.392975,1.0993792872368167
271.0,399.07728427910155,25.606415479067202,27.277122,200.0,0.63011265,200.0,84.41404,1.09909277393805
272.0,400.1760838992589,25.687124204278273,27.28721,200.0,0.63010854,200.0,84.43476,1.0987996201573835
273.0,401.27458501374656,25.767976817906195,27.2973,200.0,0.6301032,200.0,84.45509,1.0985011144876256
274.0,402.372783489182,25.84897401573537,27.307392,200.0,0.63009644,200.0,84.47509,1.0981984754354044
275.0,403.4706737986694,25.930117190306838,27.317486,200.0,0.6300883,200.0,84.49471,1.0978903094874328
276.0,404.5682507351643,26.011407812654607,27.327583,200.0,0.6300791,200.0,84.51398,1.097576936494952
277.0,405.66550929097053,26.092847075324624,27.337683,200.0,0.63006854,200.0,84.532906,1.097258555806206
278.0,406.76244485821246,26.174436090161745,27.347784,200.0,0.6300568,200.0,84.55145,1.0969355672419536
279.0,407.8590526932302,26.25617585808913,27.357887,200.0,0.6300437,200.0,84.56966,1.0966078350177266
280.0,408.95532869250275,26.33806688114648,27.367992,200.0,0.630029,200.0,84.5875,1.096275999272562
281.0,410.0512673906975,26.42011016346542,27.3781,200.0,0.63001263,200.0,84.60503,1.0959386981947676
282.0,411.14686414003745,26.50230600237653,27.388208,200.0,0.6299942,200.0,84.62218,1.095596749339956
283.0,412.2421133291724,26.58465452134588,27.39832,200.0,0.6299731,200.0,84.63902,1.0952491891349683
284.0,413.3370088848859,26.66715518070303,27.408432,200.0,0.62994844,200.0,84.65549,1.0948955557134898
285.0,414.43154422782374,26.74980662096278,27.418547,200.0,0.6299191,200.0,84.67164,1.0945353429378373
286.0,415.5257107738419,26.832606696895475,27.428663,200.0,0.62988335,200.0,84.68745,1.0941665460182117
287.0,416.61949896474573,26.91555124690179,27.438782,200.0,0.62983865,200.0,84.70292,1.0937881909038145
288.0,417.71289670819016,26.998633740574174,27.448902,200.0,0.62978137,200.0,84.71809,1.0933977434444115
289.0,418.80588740342415,27.081844716104,27.459024,200.0,0.6297063,200.0,84.73289,1.0929906952339856
290.0,419.89844975613084,27.165169727094245,27.469149,200.0,0.6296062,200.0,84.74734,1.0925623527067083
291.0,420.9905545856619,27.248587779896145,27.479275,200.0,0.62947047,200.0,84.761475,1.0921048295310867
292.0,422.0821625122683,27.33206796004082,27.489403,200.0,0.62928414,200.0,84.77522,1.0916079266064016
293.0,423.1732181578848,27.41556637138252,27.499533,200.0,0.62902623,200.0,84.7886,1.0910556456164644
294.0,424.2636462399034,27.49901896970122,27.509663,200.0,0.62866664,200.0,84.801575,1.0904280820186134
295.0,425.3533394423955,27.58233552734875,27.519794,200.0,0.62816316,200.0,84.81414,1.089693202492105
296.0,426.4421484935744,27.665387726403015,27.529928,200.0,0.6274567,200.0,84.826256,1.0888090511788842
297.0,427.52986328778576,27.747995471070546,27.540064,200.0,0.62646514,200.0,84.83796,1.087714794211386
298.0,428.6161921193858,27.82990669356475,27.5502,200.0,0.62507564,200.0,84.849335,1.0863288316000315
299.0,429.70072945106375,27.910773952065075,27.560337,200.0,0.6231359,200.0,84.86063,1.08453733167794
300.0,430.78291493884376,27.99012556557024,27.570477,200.0,0.62044436,200.0,84.87246,1.0821854877800163
301.0,431.86198705163446,28.0673352195478,27.580618,200.0,0.6167457,200.0,84.88604,1.079072112790726
302.0,432.93692515410976,28.14159704189489,27.590761,200.0,0.6117309,200.0,84.90355,1.0749381024753144
303.0,434.00639332416085,28.21192019640181,27.600906,200.0,0.60505724,200.0,84.928635,1.0694681700511048
304.0,435.06869612537895,28.277163751904666,27.611057,200.0,0.59639496,200.0,84.96651,1.062302801218099
305.0,436.1217713631197,28.33613757903343,27.621214,200.0,0.58551145,200.0,85.02357,1.0530752377407635
306.0,437.16324170963503,28.387785928763122,27.63138,200.0,0.5723835,200.0,85.10549,1.0414703465153443
307.0,438.19055088532133,28.4314294647565,27.64156,200.0,0.5572981,200.0,85.21444,1.0273091756862738
308.0,439.20117655759526,28.467002673121804,27.651754,200.0,0.54088604,200.0,85.34665,1.010625672273914
309.0,440.1928840770513,28.495183353911223,27.661966,200.0,0.52403444,200.0,85.49236,0.9917075194560154
310.0,441.1639574316094,28.517341159435514,27.672197,200.0,0.5076945,200.0,85.638855,0.971073354558109
311.0,442.1133523616513,28.53530457450336,27.682444,200.0,0.49266088,200.0,85.774864,0.9493949300419193
312.0,443.0407360087412,28.55105469174288,27.692705,200.0,0.47944194,200.0,85.89327,0.9273836470898715
313.0,443.9464329891614,28.56644384000629,27.702978,200.0,0.46823764,200.0,85.99165,0.9056969804202011
314.0,444.8313063422605,28.583013234547437,27.71326,200.0,0.45900607,200.0,86.07091,0.8848733530991046
315.0,445.69660993268934,28.60191734705932,27.72355,200.0,0.4515559,200.0,86.13366,0.8653035904288058
316.0,446.5438485617884,28.62392768882464,27.733847,200.0,0.44562966,200.0,86.18296,0.8472386290990603
317.0,447.3746535037722,28.649486906589686,27.744146,200.0,0.4409617,200.0,86.22172,0.8308049419837893
318.0,448.19068662486353,28.678777823041393,27.75445,200.0,0.43730748,200.0,86.252335,0.8160331210913367
319.0,448.9935694248025,28.711793993386326,27.764757,200.0,0.43445757,200.0,86.276695,0.8028827999389463
320.0,449.78483860037466,28.748398163210567,27.775066,200.0,0.43223876,200.0,86.29629,0.7912691755721646
321.0,450.56591626813065,28.788371847023228,27.785378,200.0,0.43051252,200.0,86.312225,0.7810776677559943
322.0,451.33809499031264,28.831451932162175,27.79569,200.0,0.42916945,200.0,86.325325,0.772178722181976
323.0,452.10253473526205,28.87735595104108,27.806004,200.0,0.4281239,200.0,86.33622,0.7644397449494047
324.0,452.8602634524314,28.925800807525203,27.816319,200.0,0.42730922,200.0,86.34542,0.757728717169385
325.0,453.61218542430333,28.976513531935474,27.826633,200.0,0.4266737,200.0,86.35326,0.7519219718719004
326.0,454.3590891674633,29.029239042824653,27.83695,200.0,0.42617738,200.0,86.36006,0.7469037431599965
327.0,455.10165909350354,29.08374325722228,27.847267,200.0,0.42578918,200.0,86.36602,0.7425699260402567
328.0,455.8404860869705,29.139814775404265,27.857584,200.0,0.42548501,200.0,86.371315,0.7388269934669673
329.0,456.5760764664111,29.197265883997108,27.867903,200.0,0.4252463,200.0,86.3761,0.7355903794405978
330.0,457.3088652426807,29.255929860730465,27.878222,200.0,0.42505836,200.0,86.38045,0.7327887762696148
331.0,458.0392232752387,29.315660793754148,27.88854,200.0,0.42490995,200.0,86.38446,0.7303580325579822
332.0,458.7674664063823,29.3763313391023,27.898859,200.0,0.4247921,200.0,86.38821,0.7282431311436031
333.0,459.4938610737664,29.43783200059609,27.90918,200.0,0.424698,200.0,86.391785,0.7263946673841262
334.0,460.21863402617197,29.500067642866377,27.9195,200.0,0.42462212,200.0,86.39517,0.7247729524055293
335.0,460.94197752538076,29.56295602290446,27.929821,200.0,0.42456013,200.0,86.398445,0.7233434992088064
336.0,461.664052828605,29.62642700252173,27.940142,200.0,0.42450863,200.0,86.40166,0.7220753032242566
337.0,462.3849958705025,29.69042057160936,27.950462,200.0,0.4244651,200.0,86.40478,0.7209430418975238
338.0,463.10491943302094,29.75488594203012,27.960785,200.0,0.42442715,200.0,86.4079,0.7199235625184568
339.0,463.8239192388692,29.819779216138446,27.971107,200.0,0.42439318,200.0,86.410965,0.7189998058482889
340.0,464.54207434827475,29.885063516227326,27.98143,200.0,0.42436185,200.0,86.41405,0.7181551094055241
341.0,465.2594513790091,29.9507069043178,27.991753,200.0,0.4243319,200.0,86.417175,0.7173770307343301
342.0,465.976104865811,30.01668261967996,28.002075,200.0,0.42430246,200.0,86.42032,0.7166534868019345
343.0,466.69207973459055,30.082967901335568,28.012398,200.0,0.42427272,200.0,86.42354,0.7159748687795429
344.0,467.40741163947604,30.149543968546148,28.022722,200.0,0.42424202,200.0,86.4268,0.7153319048854787
345.0,468.12213029568414,30.216394264970976,28.033047,200.0,0.42420962,200.0,86.43017,0.7147186562081134
346.0,468.83625951252014,30.283504829597177,28.043371,200.0,0.42417517,200.0,86.43364,0.7141292168360036
347.0,469.5498177980515,30.350863755984346,28.053696,200.0,0.42413807,200.0,86.4372,0.7135582855313274
348.0,470.26281931099925,30.418460746121095,28.06402,200.0,0.42409775,200.0,86.44092,0.7130015129477809
349.0,470.97527337758595,30.486287620222164,28.074347,200.0,0.4240539,200.0,86.44476,0.712454066586681
350.0,471.6871869295951,30.55433685927992,28.084673,200.0,0.42400602,200.0,86.44879,0.7119135520091504
351.0,472.39856433837053,30.62260174766945,28.095,200.0,0.4239536,200.0,86.45299,0.7113774087754492
352.0,473.1094072535175,30.691076423995682,28.105326,200.0,0.42389613,200.0,86.457405,0.7108429151469144
353.0,473.8197137825076,30.75975635089543,28.115654,200.0,0.4238332,200.0,86.46204,0.7103065289901167
354.0,474.5294818590306,30.82863648185007,28.125982,200.0,0.42376417,200.0,86.466934,0.7097680765230319
355.0,475.23870662006664,30.89771254284703,28.13631,200.0,0.42368844,200.0,86.47211,0.709224761036015
356.0,475.94738090316895,30.966980783738357,28.14664,200.0,0.42360538,200.0,86.47759,0.708674283102297
357.0,476.6554968524123,31.036437264673552,28.156971,200.0,0.42351446,200.0,86.483406,0.7081159492433524
358.0,477.36304561038344,31.106077741883436,28.167301,200.0,0.42341486,200.0,86.48958,0.7075487579711288
359.0,478.0700149515159,31.17589885101272,28.177633,200.0,0.42330578,200.0,86.4962,0.706969341132448
360.0,478.77639258742454,31.24589636504577,28.187965,200.0,0.42318633,200.0,86.50324,0.7063776359086642
361.0,479.482163624825,31.316066435544617,28.1983,200.0,0.4230556,200.0,86.51078,0.7057710374004382
362.0,480.18731309662513,31.386404416510075,28.208633,200.0,0.42291272,200.0,86.51884,0.7051494718001621
363.0,480.8918233326838,31.45690579157232,28.21897,200.0,0.4227565,200.0,86.52749,0.7045102360586764
364.0,481.5956754889883,31.527565469006714,28.229305,200.0,0.42258576,200.0,86.53677,0.703852156304466
365.0,482.2988489369233,31.59837793808769,28.239643,200.0,0.4223992,200.0,86.54675,0.7031734479350005
366.0,483.0013207044611,31.669337429284493,28.249983,200.0,0.42219537,200.0,86.557495,0.7024717675377388
367.0,483.7030673918189,31.740436956432323,28.260323,200.0,0.42197287,200.0,86.56907,0.7017466873577911
368.0,484.4040624552378,31.811669436424427,28.270664,200.0,0.42173,200.0,86.58155,0.7009950634189539
369.0,485.1042769211366,31.88302709371666,28.281008,200.0,0.4214649,200.0,86.59501,0.7002144658987759
370.0,485.80368005104174,31.954501276873913,28.291353,200.0,0.42117575,200.0,86.60956,0.6994031299051342
371.0,486.5022388601903,32.026082311838586,28.3017,200.0,0.42086044,200.0,86.62527,0.6985588091485615
372.0,487.19991765371265,32.09775952522297,28.31205,200.0,0.4205166,200.0,86.642265,0.6976787935223707
373.0,487.89667764993067,32.16952152206711,28.322401,200.0,0.420142,200.0,86.660614,0.6967599962180391
374.0,488.5924772849829,32.24135558649135,28.332754,200.0,0.41973388,200.0,86.68048,0.6957996350522733
375.0,489.2872724395344,32.313247359725274,28.34311,200.0,0.41928935,200.0,86.70198,0.6947951545514413
376.0,489.9810136559993,32.3851821420892,28.353468,200.0,0.4188054,200.0,86.72526,0.6937412164649257
377.0,490.67364913782825,32.45714327414149,28.363829,200.0,0.41827887,200.0,86.750435,0.692635481828954
378.0,491.36512202465553,32.529112932860635,28.374193,200.0,0.4177061,200.0,86.77769,0.6914728868272968
379.0,492.0553722751768,32.60107124981115,28.384562,200.0,0.41708344,200.0,86.807205,0.6902502505212773
380.0,492.74433422088487,32.672997117043096,28.394934,200.0,0.41640684,200.0,86.83914,0.6889619457080709
381.0,493.43193738969273,32.744867536862046,28.40531,200.0,0.415672,200.0,86.873695,0.6876031688078419
382.0,494.1181074476241,32.816656942367494,28.41569,200.0,0.41487443,200.0,86.91108,0.6861700579313672
383.0,494.80276192517493,32.88833912565589,28.426075,200.0,0.41400942,200.0,86.951515,0.6846544775508665
384.0,495.4858142243962,32.95988472763979,28.436466,200.0,0.41307175,200.0,86.995224,0.6830522992212933
385.0,496.1671702803547,33.03126290731741,28.446863,200.0,0.4120562,200.0,87.04245,0.6813560559584799
386.0,496.84673063730264,33.102439826850635,28.457266,200.0,0.4109571,200.0,87.093445,0.6795603569479578
387.0,497.52438917663324,33.173379108773396,28.467674,200.0,0.40976855,200.0,87.148476,0.6776585393305932
388.0,498.20003022487316,33.244043371402334,28.47809,200.0,0.4084848,200.0,87.20782,0.6756410482399007
389.0,498.87353203083404,33.314391715400646,28.488514,200.0,0.40709925,200.0,87.27176,0.6735018059609026
390.0,499.5447644946787,33.384381216872946,28.498945,200.0,0.40560573,200.0,87.34059,0.6712324638446447
391.0,500.21358834952895,33.45396680011943,28.509386,200.0,0.4039975,200.0,87.4146,0.6688238548502616
392.0,500.8798560654906,33.523101024042056,28.519836,200.0,0.40226808,200.0,87.49411,0.666267715961661
393.0,501.54341154722437,33.591733935335824,28.530296,200.0,0.40041065,200.0,87.579414,0.6635554817337548
394.0,502.2040891424343,33.65981380266309,28.540768,200.0,0.39841866,200.0,87.670815,0.6606775952099748
395.0,502.8617143800642,33.72728689656713,28.55125,200.0,0.3962857,200.0,87.76862,0.6576252376298442
396.0,503.51610203631725,33.79409866507834,28.561747,200.0,0.3940056,200.0,87.87308,0.6543876562530304
397.0,504.16705871595053,33.860192741090415,28.572256,200.0,0.39157242,200.0,87.98451,0.6509566796332571
398.0,504.8143821997273,33.92551114942481,28.582779,200.0,0.38898015,200.0,88.10315,0.6473234837767712
399.0,505.4578609294315,33.989996084241966,28.593317,200.0,0.3862243,200.0,88.22922,0.6434787297042068
400.0,506.09727464439794,34.053589769590154,28.60387,200.0,0.38330054,200.0,88.36293,0.6394137149664672
401.0,506.73239426794106,34.11623514203986,28.61444,200.0,0.38020518,200.0,88.504425,0.6351196235431216
402.0,507.3629822948572,34.17787675961854,28.62503,200.0,0.37693563,200.0,88.65382,0.6305880269161648
403.0,507.9887970898379,34.23845966588303,28.635637,200.0,0.3734903,200.0,88.81116,0.6258147949806427
404.0,508.6095874989406,34.29793315706759,28.646265,200.0,0.3698687,200.0,88.97652,0.6207904091027348
405.0,509.2250987789419,34.3562489200935,28.656914,200.0,0.3660714,200.0,89.14977,0.6155112800013409
406.0,509.83507264788545,34.41336330207375,28.667583,200.0,0.36210132,200.0,89.3308,0.6099738689435545
407.0,510.43924778037507,34.46923679444558,28.678276,200.0,0.35796106,200.0,89.519455,0.6041751324896172
408.0,511.0373619414862,34.523836035653986,28.688992,200.0,0.35365632,200.0,89.7154,0.5981141611111678
409.0,511.6291524724567,34.57713482000392,28.699732,200.0,0.34919405,200.0,89.91824,0.5917905309705396
410.0,512.2143599142117,34.62911213688619,28.710497,200.0,0.34458104,200.0,90.12761,0.5852074417550162
411.0,512.7927286447566,34.67975533895269,28.721287,200.0,0.33982757,200.0,90.34289,0.5783687305448995
412.0,513.3640072202209,34.7290604186293,28.732103,200.0,0.33494437,200.0,90.5635,0.571278575464274
413.0,513.9279526138772,34.77703197476897,28.742947,200.0,0.32994425,200.0,90.7887,0.5639453936563443
414.0,514.4843294756059,34.823683135884615,28.753819,200.0,0.3248396,200.0,91.01771,0.5563768617286704
415.0,515.0329161900569,34.86903476624231,28.764717,200.0,0.319645,200.0,91.249695,0.5485867144509404
416.0,515.573501386477,34.913118224226544,28.775644,200.0,0.31437606,200.0,91.48365,0.5405851964201371
417.0,516.1058893157762,34.95597273341199,28.7866,200.0,0.30904847,200.0,91.718636,0.532387929299095
418.0,516.6299009360891,34.99764436294514,28.797583,200.0,0.30367744,200.0,91.953674,0.5240116203129688
419.0,517.1453735028291,35.03818909354079,28.808594,200.0,0.298281,200.0,92.18759,0.5154725667399163
420.0,517.6521636335357,35.07766794719763,28.819632,200.0,0.29287392,200.0,92.41941,0.5067901307066314
421.0,518.1501456788204,35.11615090116733,28.830698,200.0,0.28747398,200.0,92.64795,0.4979820452847843
422.0,518.6392157183737,35.15371190971861,28.841791,200.0,0.28209603,200.0,92.87218,0.4890700395533196
423.0,519.119290202815,35.19042988123545,28.852911,200.0,0.2767552,200.0,93.09106,0.48007448444128853
424.0,519.5903076320833,35.226388554277555,28.864056,200.0,0.2714674,200.0,93.303474,0.47101742926826695
425.0,520.0522267243603,35.26167318118898,28.875225,200.0,0.26624417,200.0,93.50859,0.46191909227700334
426.0,520.505028922699,35.29637207620218,28.886417,200.0,0.2611,200.0,93.70539,0.45280219833876734
427.0,520.9487158084349,35.33057448146541,28.897633,200.0,0.25604585,200.0,93.89307,0.4436868857359033
428.0,521.3833092516944,35.36436888246294,28.908869,200.0,0.25109112,200.0,94.07096,0.4345934432594598
429.0,521.8088516422904,35.39784479991598,28.920124,200.0,0.24624711,200.0,94.23828,0.4255423905959317
430.0,522.2254042021317,35.43108955065975,28.931398,200.0,0.24152103,200.0,94.39456,0.4165525598413504
431.0,522.6330457958594,35.46418899133711,28.94269,200.0,0.23692024,200.0,94.5393,0.4076415937276696
432.0,523.0318710308501,35.497225488164425,28.953999,200.0,0.23244911,200.0,94.67227,0.3988252349906918
433.0,523.4219927994358,35.53027843396116,28.96532,200.0,0.22811383,200.0,94.79315,0.39012176858567926
434.0,523.8035370182652,35.56342368962059,28.976656,200.0,0.22391737,200.0,94.90186,0.3815442188294442
435.0,524.1766428300434,35.59673288719367,28.988003,200.0,0.2198621,200.0,94.998405,0.37310581177828617
436.0,524.5414624122956,35.63027292946066,28.99936,200.0,0.21594983,200.0,95.08287,0.364819582252204
437.0,524.8981558826831,35.66410740478478,29.010725,200.0,0.21218121,200.0,95.1554,0.3566934703875213
438.0,525.2468940017008,35.69829377544985,29.022099,200.0,0.20855543,200.0,95.216354,0.3487381190176122
439.0,525.587854951214,35.73288448175213,29.033478,200.0,0.20507118,200.0,95.26611,0.3409609495132089
440.0,525.9212237412324,35.76792744722993,29.04486,200.0,0.20172736,200.0,95.3051,0.3333687900183726
441.0,526.2471899403603,35.803465246484954,29.056248,200.0,0.1985209,200.0,95.33379,0.3259661991278868
442.0,526.5659464031198,35.83953672499747,29.067636,200.0,0.19544971,200.0,95.35273,0.3187564627595125
443.0,526.8776886113186,35.87617527208218,29.079027,200.0,0.19250965,200.0,95.36258,0.3117422081987562
444.0,527.1826138567901,35.91340937852963,29.090418,200.0,0.18969673,200.0,95.36393,0.3049252454714897
445.0,527.4809199809706,35.951263326422456,29.101807,200.0,0.18700701,200.0,95.357475,0.29830612418046565
446.0,527.772804576378,35.98975776720983,29.113194,200.0,0.18443674,200.0,95.34384,0.29188459540737366
447.0,528.0584619718134,36.0289093217581,29.124578,200.0,0.18198025,200.0,95.32367,0.2856573954353272
448.0,528.3380842938033,36.068732135792146,29.135962,200.0,0.17963398,200.0,95.29766,0.27962232198989057
449.0,528.6118623868954,36.109235512398996,29.14734,200.0,0.17739242,200.0,95.26647,0.27377809309214163
450.0,528.8799833577214,36.15042561683358,29.158714,200.0,0.17525059,200.0,95.230736,0.26812097082595887
451.0,529.1426287850625,36.19230711654385,29.170084,200.0,0.17320421,200.0,95.19105,0.2626454273410852
452.0,529.3999772035751,36.234881760494204,29.181448,200.0,0.17124885,200.0,95.14796,0.2573484185125663
453.0,529.6522014567273,36.27814848080184,29.192806,200.0,0.16937885,200.0,95.10207,0.2522242531522827
454.0,529.8994690959005,36.32210524954646,29.204159,200.0,0.16759059,200.0,95.05388,0.2472676391732067
455.0,530.1419416438102,36.3667480165481,29.215506,200.0,0.16587904,200.0,95.003876,0.24247254790970807
456.0,530.3797754634346,36.41207164580988,29.226847,200.0,0.16424054,200.0,94.95244,0.23783381962432681
457.0,530.6131216946652,36.45806911272745,29.23818,200.0,0.16267058,200.0,94.900154,0.2333462312306307
458.0,530.8421246784662,36.50473348410245,29.249508,200.0,0.16116586,200.0,94.84715,0.22900298380105344
459.0,531.0669223873916,36.55205677901185,29.26083,200.0,0.15972215,200.0,94.79391,0.22479770892541406
460.0,531.2876489439969,36.600029246043796,29.272144,200.0,0.15833575,200.0,94.74077,0.22072655660535778
461.0,531.5044301232092,36.64864262539173,29.283453,200.0,0.15700397,200.0,94.68789,0.216781179212302
462.0,531.7173867259917,36.69788709111513,29.294756,200.0,0.15572277,200.0,94.63558,0.21295660278248585
463.0,531.9266340283302,36.74775334458796,29.306053,200.0,0.1544899,200.0,94.58406,0.20924730233853284
464.0,532.1322832647579,36.79823151510853,29.317343,200.0,0.15330279,200.0,94.53349,0.20564923642773314
465.0,532.3344380998507,36.84931176186115,29.328627,200.0,0.15215766,200.0,94.48404,0.20215483509278487
466.0,532.5331978898616,36.90098458024983,29.339905,200.0,0.15105271,200.0,94.43586,0.1987597900109681
467.0,532.728656730339,36.953240652240616,29.351177,200.0,0.14998549,200.0,94.38898,0.19545884047735695
468.0,532.9209036435356,37.00607093147073,29.362444,200.0,0.14895374,200.0,94.34359,0.1922469131965756
469.0,533.1100222816478,37.059466672419795,29.373707,200.0,0.14795506,200.0,94.29976,0.18911863811225071
470.0,533.2960924532397,37.11341971027918,29.384964,200.0,0.14698812,200.0,94.257484,0.18607017159186245
471.0,533.4791903224976,37.16792137784785,29.396215,200.0,0.1460506,200.0,94.21692,0.18309786925796434
472.0,533.6593859596886,37.22296414753588,29.407463,200.0,0.14514059,200.0,94.17801,0.18019563719100384
473.0,533.8367461180507,37.27854077936102,29.418707,200.0,0.14425671,200.0,94.14088,0.17736015836205166
474.0,534.0113349731425,37.334643891669124,29.429945,200.0,0.14339754,200.0,94.10538,0.17458885509189637
475.0,534.1832117049315,37.39126669325321,29.44118,200.0,0.14256117,200.0,94.07164,0.17187673178895047
476.0,534.3524323304645,37.448402901482815,29.45241,200.0,0.14174652,200.0,94.039665,0.16922062553296957
477.0,534.5190492698844,37.506047018900524,29.463636,200.0,0.14095259,200.0,94.00938,0.16661693941994882
478.0,534.6831104839364,37.56419378099225,29.474861,200.0,0.14017737,200.0,93.98083,0.16406121405202523
479.0,534.8446625056242,37.62283768344025,29.486082,200.0,0.13941991,200.0,93.953964,0.1615520216878532
480.0,535.0037495555446,37.68197339465368,29.4973,200.0,0.13867924,200.0,93.92878,0.15908704992039446
481.0,535.1604108401211,37.74159692783764,29.508514,200.0,0.13795418,200.0,93.90527,0.15666128457660067
482.0,535.3146853295391,37.80170340103752,29.519726,200.0,0.13724372,200.0,93.883385,0.15427448941796307
483.0,535.4666075034113,37.86228916430587,29.530935,200.0,0.13654685,200.0,93.86307,0.15192217387223783
484.0,535.6162096012554,37.92335055525466,29.542143,200.0,0.13586244,200.0,93.844376,0.14960209784409573
485.0,535.7635217542559,37.984884339813604,29.553349,200.0,0.13518986,200.0,93.82716,0.14731215300048728
486.0,535.9085723073229,38.04688677634048,29.564552,200.0,0.13452771,200.0,93.81151,0.14505055306700543
487.0,536.0513870384295,38.10935525764993,29.575754,200.0,0.13387585,200.0,93.797325,0.14281473110668097
488.0,536.1919901206627,38.17228642927902,29.586954,200.0,0.13323271,200.0,93.78462,0.14060308223315676
489.0,536.3304038759785,38.23567717687671,29.598152,200.0,0.13259763,200.0,93.77331,0.13841375531578048
490.0,536.4666468131917,38.29952575622086,29.60935,200.0,0.13197005,200.0,93.7634,0.13624293721319303
491.0,536.6007379220192,38.363829020347666,29.620546,200.0,0.13134882,200.0,93.754875,0.13409110882753916
492.0,536.7326924416789,38.42858507169415,29.631742,200.0,0.13073331,200.0,93.747696,0.13195451965962812
493.0,536.8625266787423,38.49379046574145,29.642937,200.0,0.13012251,200.0,93.74187,0.1298342370633394
494.0,536.9902521090124,38.5594436369131,29.65413,200.0,0.12951589,200.0,93.73728,0.12772543027021932
495.0,537.1158796577045,38.625542371054784,29.665325,200.0,0.12891251,200.0,93.734024,0.12562754869204085
496.0,537.2394190050574,38.692084152628105,29.67652,200.0,0.12831146,200.0,93.732025,0.1235393473529256
497.0,537.3608781463189,38.75906674234623,29.687714,200.0,0.12771216,200.0,93.73125,0.12145914126154356
498.0,537.4802635715889,38.82648764021728,29.698908,200.0,0.12711361,200.0,93.731735,0.11938542527000928
499.0,537.5975806419868,38.894344225286176,29.710102,200.0,0.12651512,200.0,93.73343,0.11731707039794159
500.0,537.7128334297295,38.96263368658415,29.721296,200.0,0.12591586,200.0,93.73639,0.11525278774265102
